Date,Time,CustomerType,ProductCategory,UnitPrice,Quantity,Total,FullName
24-02-2026 14:41,14:41:21,Premium,Grocery,16.03,4,64.12,Priya Iyer
24-02-2026 14:50,14:50:09,Regular,Clothing,29.45,5,147.25,Kavita Reddy
24-02-2026 15:06,15:06:24,Premium,Electronics,842.1,1,842.1,Sneha Gupta
24-02-2026 15:13,15:13:46,Member,Clothing,141.18,2,282.36,Vikram Patel
24-02-2026 15:16,15:16:46,Member,Clothing,120.67,2,241.34,Aditya Kumar
24-02-2026 15:21,15:21:58,Member,Clothing,91.5,3,274.5,Vikram Patel
24-02-2026 15:22,15:22:08,Regular,Beauty,26.77,4,107.08,Aditya Kumar
24-02-2026 15:22,15:22:55,Regular,Electronics,199.39,4,797.56,Vikram Patel
24-02-2026 15:23,15:23:02,Regular,Grocery,26.35,4,105.4,Kavita Reddy
24-02-2026 15:34,15:34:00,Regular,Beauty,47.77,1,47.77,Sneha Gupta
24-02-2026 15:41,15:41:04,Premium,Grocery,26.26,1,26.26,Priya Iyer
24-02-2026 15:53,15:53:00,Premium,Grocery,13.0,3,39.0,Kavita Reddy
24-02-2026 15:58,15:58:59,Premium,Home & Kitchen,63.48,3,190.44,Neha Joshi
24-02-2026 16:13,16:13:55,Regular,Beauty,19.43,2,38.86,Ananya Singh
24-02-2026 16:40,16:40:57,Premium,Beauty,16.06,1,16.06,Kavita Reddy
24-02-2026 16:41,16:41:11,Regular,Clothing,87.66,5,438.3,Ananya Singh
24-02-2026 16:46,16:46:11,Member,Clothing,23.07,1,23.07,Sneha Gupta
24-02-2026 16:49,16:49:51,Member,Grocery,32.24,5,161.2,Rahul Sharma
24-02-2026 16:51,16:51:36,Member,Clothing,65.92,4,263.68,Neha Joshi
24-02-2026 16:55,16:55:40,Member,Electronics,670.81,5,3354.05,Sneha Gupta
24-02-2026 16:59,16:59:33,Premium,Beauty,53.12,5,265.6,Priya Iyer
24-02-2026 17:15,17:15:04,Premium,Electronics,121.31,4,485.24,Kavita Reddy
24-02-2026 17:25,17:25:07,Member,Electronics,166.39,5,831.95,Rohan Desai
24-02-2026 17:27,17:27:50,Premium,Clothing,70.87,5,354.35,Sneha Gupta
24-02-2026 17:30,17:30:23,Regular,Grocery,6.29,4,25.16,Rohan Desai
24-02-2026 17:33,17:33:28,Premium,Home & Kitchen,194.64,4,778.56,Rohan Desai
24-02-2026 17:41,17:41:10,Member,Beauty,93.58,5,467.9,Arjun Verma
24-02-2026 17:57,17:57:29,Premium,Electronics,191.42,3,574.26,Priya Iyer
24-02-2026 18:02,18:02:47,Regular,Electronics,719.21,4,2876.84,Aditya Kumar
24-02-2026 18:22,18:22:07,Member,Grocery,38.28,5,191.4,Priya Iyer
24-02-2026 18:34,18:34:36,Member,Clothing,65.86,5,329.3,Vikram Patel
24-02-2026 18:37,18:37:29,Member,Clothing,130.71,3,392.13,Neha Joshi
24-02-2026 18:37,18:37:16,Member,Electronics,816.04,1,816.04,Sneha Gupta
24-02-2026 18:40,18:40:59,Member,Clothing,89.1,3,267.3,Priya Iyer
24-02-2026 18:41,18:41:35,Premium,Clothing,145.29,2,290.58,Kavita Reddy
24-02-2026 18:49,18:49:54,Premium,Home & Kitchen,118.79,2,237.58,Ananya Singh
24-02-2026 18:50,18:50:12,Regular,Clothing,85.44,4,341.76,Aditya Kumar
24-02-2026 18:51,18:51:29,Member,Beauty,37.48,2,74.96,Rohan Desai
24-02-2026 18:52,18:52:14,Member,Grocery,32.99,2,65.98,Rahul Sharma
24-02-2026 19:01,19:01:37,Regular,Clothing,49.58,2,99.16,Neha Joshi
24-02-2026 19:01,19:01:09,Member,Clothing,63.08,4,252.32,Rahul Sharma
24-02-2026 19:07,19:07:13,Regular,Clothing,87.43,5,437.15,Neha Joshi
24-02-2026 19:25,19:25:00,Regular,Grocery,5.63,4,22.52,Kavita Reddy
24-02-2026 19:33,19:33:46,Regular,Grocery,13.85,3,41.55,Arjun Verma
24-02-2026 19:38,19:38:32,Premium,Electronics,140.15,2,280.3,Arjun Verma
24-02-2026 19:45,19:45:00,Premium,Clothing,76.01,1,76.01,Rahul Sharma
24-02-2026 19:49,19:49:33,Premium,Clothing,123.16,2,246.32,Kavita Reddy
24-02-2026 19:49,19:49:30,Regular,Grocery,33.04,3,99.12,Priya Iyer
24-02-2026 20:13,20:13:45,Premium,Home & Kitchen,140.93,5,704.65,Priya Iyer
24-02-2026 20:31,20:31:44,Premium,Home & Kitchen,81.24,2,162.48,Ananya Singh
24-02-2026 20:35,20:35:13,Regular,Electronics,459.74,1,459.74,Arjun Verma
24-02-2026 20:38,20:38:29,Premium,Clothing,105.29,4,421.16,Kavita Reddy
24-02-2026 20:45,20:45:31,Regular,Clothing,130.36,4,521.44,Aditya Kumar
24-02-2026 20:48,20:48:52,Regular,Clothing,32.31,2,64.62,Neha Joshi
24-02-2026 20:50,20:50:47,Regular,Home & Kitchen,87.08,5,435.4,Vikram Patel
24-02-2026 20:57,20:57:02,Premium,Clothing,104.79,3,314.37,Aditya Kumar
24-02-2026 20:58,20:58:06,Regular,Beauty,98.93,4,395.72,Sneha Gupta
24-02-2026 21:07,21:07:37,Member,Grocery,21.81,3,65.43,Arjun Verma
24-02-2026 21:16,21:16:57,Premium,Beauty,60.96,1,60.96,Aditya Kumar
24-02-2026 21:20,21:20:51,Member,Home & Kitchen,291.7,4,1166.8,Priya Iyer
24-02-2026 21:25,21:25:40,Premium,Electronics,966.85,1,966.85,Sneha Gupta
24-02-2026 21:25,21:25:08,Premium,Grocery,23.54,2,47.08,Arjun Verma
24-02-2026 21:33,21:33:44,Member,Home & Kitchen,200.12,2,400.24,Arjun Verma
24-02-2026 21:47,21:47:59,Member,Grocery,15.93,4,63.72,Sneha Gupta
24-02-2026 21:48,21:48:13,Member,Electronics,187.31,4,749.24,Arjun Verma
24-02-2026 21:48,21:48:14,Member,Beauty,30.73,4,122.92,Rahul Sharma
24-02-2026 21:49,21:49:40,Premium,Electronics,128.36,5,641.8,Priya Iyer
24-02-2026 21:51,21:51:10,Regular,Beauty,38.35,3,115.05,Vikram Patel
24-02-2026 21:54,21:54:54,Premium,Grocery,25.34,4,101.36,Priya Iyer
24-02-2026 21:57,21:57:45,Regular,Electronics,180.39,5,901.95,Aditya Kumar
24-02-2026 22:01,22:01:59,Member,Clothing,121.37,3,364.11,Rohan Desai
24-02-2026 22:02,22:02:23,Regular,Beauty,34.19,4,136.76,Priya Iyer
24-02-2026 22:02,22:02:57,Premium,Grocery,10.53,1,10.53,Sneha Gupta
24-02-2026 22:03,22:03:54,Premium,Beauty,10.32,4,41.28,Neha Joshi
24-02-2026 22:07,22:07:37,Member,Home & Kitchen,129.69,3,389.07,Arjun Verma
24-02-2026 22:12,22:12:45,Member,Electronics,659.72,3,1979.16,Kavita Reddy
24-02-2026 22:27,22:27:22,Premium,Electronics,432.4,1,432.4,Kavita Reddy
24-02-2026 22:37,22:37:49,Member,Beauty,16.77,1,16.77,Neha Joshi
24-02-2026 22:51,22:51:43,Member,Grocery,37.92,1,37.92,Aditya Kumar
24-02-2026 22:55,22:55:43,Premium,Clothing,62.01,2,124.02,Sneha Gupta
24-02-2026 22:59,22:59:42,Regular,Clothing,66.04,5,330.2,Kavita Reddy
24-02-2026 23:04,23:04:32,Premium,Grocery,41.29,4,165.16,Rahul Sharma
24-02-2026 23:11,23:11:32,Member,Clothing,21.33,5,106.65,Sneha Gupta
24-02-2026 23:13,23:13:43,Regular,Grocery,14.1,4,56.4,Aditya Kumar
24-02-2026 23:18,23:18:21,Regular,Clothing,117.56,1,117.56,Sneha Gupta
24-02-2026 23:27,23:27:49,Member,Clothing,77.01,1,77.01,Neha Joshi
24-02-2026 23:32,23:32:33,Premium,Electronics,557.91,2,1115.82,Aditya Kumar
24-02-2026 23:34,23:34:53,Regular,Beauty,50.74,1,50.74,Aditya Kumar
24-02-2026 23:36,23:36:45,Premium,Clothing,50.5,5,252.5,Neha Joshi
24-02-2026 23:40,23:40:36,Premium,Clothing,42.72,3,128.16,Ananya Singh
24-02-2026 23:51,23:51:54,Member,Beauty,80.02,5,400.1,Aditya Kumar
24-02-2026 23:53,23:53:27,Regular,Home & Kitchen,168.77,3,506.31,Rahul Sharma
24-02-2026 23:53,23:53:44,Regular,Grocery,8.6,4,34.4,Sneha Gupta
24-02-2026 23:55,23:55:06,Premium,Electronics,658.12,3,1974.36,Rohan Desai
25-02-2026 00:13,00:13:37,Member,Beauty,49.45,5,247.25,Aditya Kumar
25-02-2026 00:13,00:13:25,Regular,Home & Kitchen,227.45,4,909.8,Neha Joshi
25-02-2026 00:24,00:24:38,Member,Electronics,180.36,4,721.44,Neha Joshi
25-02-2026 00:32,00:32:45,Member,Home & Kitchen,86.1,1,86.1,Vikram Patel
25-02-2026 00:40,00:40:45,Regular,Grocery,42.59,2,85.18,Aditya Kumar
25-02-2026 00:41,00:41:29,Premium,Home & Kitchen,100.12,2,200.24,Vikram Patel
25-02-2026 00:57,00:57:57,Member,Electronics,505.24,2,1010.48,Vikram Patel
25-02-2026 00:57,00:57:25,Member,Clothing,66.08,5,330.4,Kavita Reddy
25-02-2026 01:01,01:01:14,Premium,Beauty,42.95,2,85.9,Aditya Kumar
25-02-2026 01:20,01:20:11,Regular,Clothing,143.33,4,573.32,Sneha Gupta
25-02-2026 01:38,01:38:29,Premium,Home & Kitchen,148.74,1,148.74,Rohan Desai
25-02-2026 01:41,01:41:45,Member,Electronics,758.23,4,3032.92,Priya Iyer
25-02-2026 01:47,01:47:24,Premium,Clothing,54.42,4,217.68,Ananya Singh
25-02-2026 02:06,02:06:08,Premium,Electronics,475.97,5,2379.85,Priya Iyer
25-02-2026 02:11,02:11:31,Premium,Electronics,317.9,4,1271.6,Rahul Sharma
25-02-2026 02:23,02:23:00,Member,Electronics,713.11,5,3565.55,Arjun Verma
25-02-2026 02:23,02:23:49,Premium,Electronics,331.93,3,995.79,Vikram Patel
25-02-2026 02:27,02:27:51,Regular,Home & Kitchen,247.4,2,494.8,Kavita Reddy
25-02-2026 02:40,02:40:12,Member,Clothing,95.29,1,95.29,Vikram Patel
25-02-2026 02:55,02:55:10,Member,Beauty,87.99,1,87.99,Vikram Patel
25-02-2026 03:15,03:15:19,Member,Electronics,260.66,2,521.32,Ananya Singh
25-02-2026 03:42,03:42:20,Premium,Home & Kitchen,147.21,2,294.42,Aditya Kumar
25-02-2026 03:48,03:48:45,Premium,Electronics,111.66,5,558.3,Rahul Sharma
25-02-2026 03:59,03:59:45,Member,Clothing,131.25,5,656.25,Neha Joshi
25-02-2026 04:04,04:04:11,Regular,Home & Kitchen,240.01,2,480.02,Ananya Singh
25-02-2026 04:13,04:13:27,Premium,Clothing,78.13,4,312.52,Kavita Reddy
25-02-2026 04:15,04:15:27,Regular,Electronics,814.99,2,1629.98,Neha Joshi
25-02-2026 04:16,04:16:38,Member,Grocery,38.61,1,38.61,Rahul Sharma
25-02-2026 04:25,04:25:26,Member,Grocery,21.04,4,84.16,Kavita Reddy
25-02-2026 04:37,04:37:53,Member,Clothing,104.8,3,314.4,Aditya Kumar
25-02-2026 04:42,04:42:24,Premium,Grocery,19.16,5,95.8,Aditya Kumar
25-02-2026 04:48,04:48:51,Member,Grocery,5.52,2,11.04,Ananya Singh
25-02-2026 04:49,04:49:50,Premium,Home & Kitchen,196.88,3,590.64,Vikram Patel
25-02-2026 04:50,04:50:27,Regular,Electronics,302.83,1,302.83,Arjun Verma
25-02-2026 05:03,05:03:06,Member,Home & Kitchen,141.22,5,706.1,Vikram Patel
25-02-2026 05:03,05:03:47,Regular,Grocery,9.36,1,9.36,Rahul Sharma
25-02-2026 05:08,05:08:52,Member,Grocery,33.2,5,166.0,Rahul Sharma
25-02-2026 05:23,05:23:03,Regular,Home & Kitchen,193.72,1,193.72,Vikram Patel
25-02-2026 05:33,05:33:44,Member,Electronics,947.69,4,3790.76,Arjun Verma
25-02-2026 05:35,05:35:32,Premium,Grocery,19.72,2,39.44,Aditya Kumar
25-02-2026 05:38,05:38:18,Premium,Beauty,74.02,5,370.1,Vikram Patel
25-02-2026 05:52,05:52:51,Premium,Home & Kitchen,264.91,5,1324.55,Sneha Gupta
25-02-2026 05:52,05:52:53,Regular,Clothing,46.03,3,138.09,Ananya Singh
25-02-2026 06:12,06:12:57,Member,Clothing,137.1,5,685.5,Neha Joshi
25-02-2026 06:20,06:20:32,Premium,Beauty,31.45,1,31.45,Rohan Desai
25-02-2026 06:24,06:24:35,Member,Clothing,70.88,1,70.88,Rahul Sharma
25-02-2026 06:24,06:24:49,Regular,Clothing,67.67,2,135.34,Kavita Reddy
25-02-2026 06:27,06:27:40,Member,Grocery,46.74,1,46.74,Priya Iyer
25-02-2026 06:30,06:30:29,Member,Beauty,25.06,2,50.12,Arjun Verma
25-02-2026 07:01,07:01:00,Member,Grocery,42.55,2,85.1,Kavita Reddy
25-02-2026 07:03,07:03:49,Member,Grocery,28.78,3,86.34,Aditya Kumar
25-02-2026 07:17,07:17:15,Member,Electronics,780.09,3,2340.27,Aditya Kumar
25-02-2026 07:19,07:19:43,Premium,Beauty,44.29,2,88.58,Ananya Singh
25-02-2026 07:24,07:24:15,Member,Grocery,23.7,1,23.7,Vikram Patel
25-02-2026 07:30,07:30:50,Member,Home & Kitchen,37.96,2,75.92,Priya Iyer
25-02-2026 07:37,07:37:28,Premium,Grocery,34.58,3,103.74,Sneha Gupta
25-02-2026 07:38,07:38:08,Member,Electronics,803.94,4,3215.76,Aditya Kumar
25-02-2026 07:45,07:45:46,Regular,Clothing,42.56,3,127.68,Priya Iyer
25-02-2026 07:52,07:52:52,Regular,Grocery,38.93,2,77.86,Ananya Singh
25-02-2026 07:54,07:54:00,Premium,Grocery,11.32,2,22.64,Rahul Sharma
25-02-2026 07:56,07:56:03,Member,Clothing,76.79,5,383.95,Rahul Sharma
25-02-2026 07:58,07:58:07,Premium,Clothing,62.24,2,124.48,Arjun Verma
25-02-2026 08:19,08:19:11,Member,Grocery,9.65,2,19.3,Neha Joshi
25-02-2026 08:37,08:37:35,Premium,Beauty,42.3,5,211.5,Aditya Kumar
25-02-2026 08:39,08:39:26,Regular,Home & Kitchen,59.45,3,178.35,Vikram Patel
25-02-2026 08:43,08:43:36,Member,Beauty,92.12,5,460.6,Aditya Kumar
25-02-2026 08:50,08:50:15,Regular,Electronics,523.98,5,2619.9,Arjun Verma
25-02-2026 08:54,08:54:07,Premium,Electronics,793.77,1,793.77,Rohan Desai
25-02-2026 08:59,08:59:19,Regular,Grocery,12.3,4,49.2,Sneha Gupta
25-02-2026 09:08,09:08:23,Premium,Beauty,67.33,4,269.32,Rahul Sharma
25-02-2026 09:10,09:10:09,Regular,Clothing,142.8,3,428.4,Neha Joshi
25-02-2026 09:11,09:11:45,Regular,Clothing,64.29,4,257.16,Rohan Desai
25-02-2026 09:11,09:11:42,Premium,Beauty,92.06,3,276.18,Neha Joshi
25-02-2026 09:14,09:14:53,Premium,Home & Kitchen,139.56,3,418.68,Aditya Kumar
25-02-2026 09:37,09:37:03,Regular,Home & Kitchen,201.37,4,805.48,Arjun Verma
25-02-2026 10:00,10:00:37,Regular,Electronics,514.55,2,1029.1,Rohan Desai
25-02-2026 10:00,10:00:31,Premium,Home & Kitchen,255.35,3,766.05,Ananya Singh
25-02-2026 10:12,10:12:13,Member,Clothing,57.49,4,229.96,Vikram Patel
25-02-2026 10:24,10:24:00,Premium,Grocery,19.94,3,59.82,Arjun Verma
25-02-2026 10:26,10:26:29,Member,Electronics,135.02,4,540.08,Rohan Desai
25-02-2026 10:27,10:27:00,Member,Clothing,38.22,5,191.1,Rahul Sharma
25-02-2026 10:35,10:35:07,Premium,Beauty,63.63,5,318.15,Arjun Verma
25-02-2026 10:40,10:40:53,Member,Clothing,97.56,4,390.24,Sneha Gupta
25-02-2026 10:43,10:43:09,Premium,Grocery,9.83,1,9.83,Ananya Singh
25-02-2026 10:44,10:44:44,Premium,Clothing,131.96,3,395.88,Neha Joshi
25-02-2026 10:45,10:45:12,Regular,Beauty,31.32,4,125.28,Ananya Singh
25-02-2026 11:27,11:27:48,Member,Home & Kitchen,159.04,4,636.16,Aditya Kumar
25-02-2026 11:29,11:29:07,Member,Grocery,12.48,1,12.48,Sneha Gupta
25-02-2026 11:40,11:40:41,Premium,Beauty,47.34,4,189.36,Kavita Reddy
25-02-2026 11:50,11:50:11,Premium,Grocery,11.23,1,11.23,Vikram Patel
25-02-2026 11:54,11:54:54,Member,Electronics,139.38,2,278.76,Arjun Verma
25-02-2026 12:13,12:13:56,Member,Home & Kitchen,62.53,3,187.59,Priya Iyer
25-02-2026 12:38,12:38:49,Premium,Clothing,115.27,1,115.27,Arjun Verma
25-02-2026 12:49,12:49:11,Regular,Grocery,22.16,1,22.16,Arjun Verma
25-02-2026 13:03,13:03:05,Premium,Beauty,56.74,4,226.96,Rohan Desai
25-02-2026 13:11,13:11:30,Regular,Electronics,549.77,1,549.77,Rohan Desai
25-02-2026 13:11,13:11:40,Member,Electronics,799.45,4,3197.8,Kavita Reddy
25-02-2026 13:16,13:16:08,Premium,Grocery,46.09,3,138.27,Rahul Sharma
25-02-2026 13:16,13:16:41,Regular,Home & Kitchen,112.63,3,337.89,Priya Iyer
25-02-2026 13:16,13:16:47,Premium,Home & Kitchen,49.06,4,196.24,Priya Iyer
25-02-2026 14:03,14:03:35,Regular,Grocery,45.76,3,137.28,Arjun Verma
25-02-2026 14:32,14:32:37,Member,Beauty,39.56,1,39.56,Kavita Reddy
25-02-2026 14:43,14:43:26,Member,Home & Kitchen,54.41,4,217.64,Rahul Sharma
25-02-2026 14:56,14:56:32,Member,Home & Kitchen,192.9,1,192.9,Kavita Reddy
25-02-2026 15:12,15:12:41,Regular,Clothing,95.39,1,95.39,Vikram Patel
25-02-2026 15:17,15:17:55,Member,Beauty,14.76,4,59.04,Kavita Reddy
25-02-2026 15:18,15:18:09,Regular,Electronics,463.19,2,926.38,Rahul Sharma
25-02-2026 15:21,15:21:33,Premium,Beauty,71.7,4,286.8,Rohan Desai
25-02-2026 15:25,15:25:24,Premium,Home & Kitchen,33.19,1,33.19,Priya Iyer
25-02-2026 15:47,15:47:49,Regular,Home & Kitchen,148.01,3,444.03,Neha Joshi
25-02-2026 16:13,16:13:55,Member,Beauty,24.1,2,48.2,Arjun Verma
25-02-2026 16:13,16:13:50,Member,Beauty,72.61,3,217.83,Aditya Kumar
25-02-2026 16:14,16:14:30,Regular,Clothing,37.26,1,37.26,Rohan Desai
25-02-2026 16:19,16:19:02,Regular,Home & Kitchen,235.92,4,943.68,Arjun Verma
25-02-2026 16:24,16:24:47,Regular,Home & Kitchen,236.2,3,708.6,Priya Iyer
25-02-2026 16:26,16:26:24,Regular,Home & Kitchen,196.18,2,392.36,Rohan Desai
25-02-2026 16:29,16:29:17,Premium,Electronics,970.21,4,3880.84,Arjun Verma
25-02-2026 16:33,16:33:35,Premium,Home & Kitchen,238.96,1,238.96,Ananya Singh
25-02-2026 16:34,16:34:05,Regular,Electronics,633.87,2,1267.74,Arjun Verma
25-02-2026 16:37,16:37:49,Member,Clothing,67.68,3,203.04,Aditya Kumar
25-02-2026 16:46,16:46:46,Member,Beauty,11.82,5,59.1,Aditya Kumar
25-02-2026 16:54,16:54:28,Member,Electronics,112.37,1,112.37,Rohan Desai
25-02-2026 17:27,17:27:24,Regular,Beauty,24.92,5,124.6,Rohan Desai
25-02-2026 17:45,17:45:38,Premium,Home & Kitchen,175.92,1,175.92,Neha Joshi
25-02-2026 18:06,18:06:41,Premium,Home & Kitchen,123.19,4,492.76,Rahul Sharma
25-02-2026 18:07,18:07:25,Premium,Grocery,30.44,1,30.44,Sneha Gupta
25-02-2026 18:16,18:16:31,Regular,Clothing,94.17,3,282.51,Ananya Singh
25-02-2026 18:30,18:30:40,Premium,Home & Kitchen,171.11,3,513.33,Rohan Desai
25-02-2026 18:34,18:34:34,Premium,Beauty,84.75,1,84.75,Sneha Gupta
25-02-2026 19:02,19:02:19,Regular,Beauty,69.57,2,139.14,Vikram Patel
25-02-2026 19:05,19:05:35,Regular,Beauty,88.97,1,88.97,Priya Iyer
25-02-2026 19:05,19:05:18,Premium,Grocery,40.86,2,81.72,Ananya Singh
25-02-2026 19:22,19:22:58,Member,Home & Kitchen,56.08,1,56.08,Priya Iyer
25-02-2026 19:23,19:23:46,Regular,Grocery,19.94,4,79.76,Priya Iyer
25-02-2026 19:24,19:24:44,Premium,Electronics,150.99,5,754.95,Rahul Sharma
25-02-2026 19:34,19:34:04,Regular,Clothing,103.68,4,414.72,Rahul Sharma
25-02-2026 19:47,19:47:41,Regular,Beauty,63.77,5,318.85,Priya Iyer
25-02-2026 19:51,19:51:04,Premium,Electronics,530.99,4,2123.96,Arjun Verma
25-02-2026 20:03,20:03:59,Member,Beauty,75.65,1,75.65,Rahul Sharma
25-02-2026 20:05,20:05:48,Regular,Grocery,24.3,2,48.6,Arjun Verma
25-02-2026 20:06,20:06:24,Premium,Electronics,718.4,4,2873.6,Vikram Patel
25-02-2026 20:09,20:09:27,Regular,Grocery,5.38,4,21.52,Vikram Patel
25-02-2026 20:14,20:14:43,Premium,Home & Kitchen,127.0,5,635.0,Rohan Desai
25-02-2026 20:18,20:18:51,Member,Beauty,56.22,2,112.44,Priya Iyer
25-02-2026 20:31,20:31:59,Regular,Beauty,11.34,1,11.34,Arjun Verma
25-02-2026 21:11,21:11:13,Premium,Grocery,44.51,2,89.02,Rahul Sharma
25-02-2026 21:15,21:15:45,Member,Beauty,35.55,1,35.55,Vikram Patel
25-02-2026 21:23,21:23:03,Premium,Clothing,135.23,5,676.15,Ananya Singh
25-02-2026 21:25,21:25:26,Member,Beauty,86.8,4,347.2,Rahul Sharma
25-02-2026 21:29,21:29:28,Premium,Electronics,557.88,5,2789.4,Aditya Kumar
25-02-2026 21:52,21:52:01,Member,Grocery,25.18,3,75.54,Rohan Desai
25-02-2026 21:53,21:53:42,Regular,Grocery,5.64,3,16.92,Kavita Reddy
25-02-2026 21:53,21:53:33,Member,Home & Kitchen,207.6,3,622.8,Priya Iyer
25-02-2026 21:59,21:59:00,Premium,Home & Kitchen,208.43,1,208.43,Priya Iyer
25-02-2026 22:07,22:07:13,Premium,Beauty,51.96,5,259.8,Aditya Kumar
25-02-2026 22:19,22:19:29,Premium,Electronics,146.7,1,146.7,Rahul Sharma
25-02-2026 22:43,22:43:41,Premium,Electronics,816.88,4,3267.52,Vikram Patel
25-02-2026 22:52,22:52:35,Premium,Electronics,590.49,5,2952.45,Vikram Patel
25-02-2026 23:08,23:08:00,Premium,Beauty,52.57,4,210.28,Rahul Sharma
25-02-2026 23:19,23:19:58,Premium,Home & Kitchen,202.48,2,404.96,Ananya Singh
25-02-2026 23:40,23:40:30,Member,Beauty,94.41,4,377.64,Ananya Singh
25-02-2026 23:44,23:44:46,Premium,Grocery,24.6,2,49.2,Sneha Gupta
25-02-2026 23:46,23:46:36,Member,Clothing,20.03,3,60.09,Kavita Reddy
25-02-2026 23:48,23:48:52,Regular,Electronics,433.06,1,433.06,Priya Iyer
25-02-2026 23:53,23:53:28,Premium,Clothing,86.13,5,430.65,Kavita Reddy
25-02-2026 23:56,23:56:40,Regular,Grocery,42.58,4,170.32,Ananya Singh
25-02-2026 23:59,23:59:26,Premium,Electronics,246.64,1,246.64,Vikram Patel
26-02-2026 00:02,00:02:39,Regular,Electronics,932.84,1,932.84,Arjun Verma
26-02-2026 00:07,00:07:38,Member,Home & Kitchen,95.22,5,476.1,Kavita Reddy
26-02-2026 00:18,00:18:31,Premium,Electronics,645.53,5,3227.65,Rohan Desai
26-02-2026 00:19,00:19:20,Regular,Clothing,50.81,5,254.05,Rahul Sharma
26-02-2026 00:23,00:23:14,Member,Grocery,38.75,5,193.75,Vikram Patel
26-02-2026 00:27,00:27:14,Premium,Grocery,17.84,1,17.84,Arjun Verma
26-02-2026 00:35,00:35:45,Premium,Beauty,33.78,5,168.9,Sneha Gupta
26-02-2026 00:45,00:45:32,Premium,Home & Kitchen,173.63,2,347.26,Ananya Singh
26-02-2026 00:51,00:51:10,Regular,Clothing,94.86,5,474.3,Neha Joshi
26-02-2026 00:56,00:56:12,Regular,Electronics,524.26,2,1048.52,Priya Iyer
26-02-2026 01:00,01:00:39,Premium,Home & Kitchen,104.93,4,419.72,Neha Joshi
26-02-2026 01:01,01:01:34,Premium,Grocery,22.94,2,45.88,Arjun Verma
26-02-2026 01:23,01:23:59,Member,Grocery,12.77,1,12.77,Rahul Sharma
26-02-2026 01:24,01:24:49,Member,Home & Kitchen,30.89,5,154.45,Rohan Desai
26-02-2026 01:48,01:48:48,Member,Beauty,58.03,3,174.09,Ananya Singh
26-02-2026 01:57,01:57:00,Member,Grocery,10.46,4,41.84,Ananya Singh
26-02-2026 02:02,02:02:12,Member,Clothing,127.0,4,508.0,Neha Joshi
26-02-2026 02:19,02:19:01,Regular,Beauty,60.13,4,240.52,Kavita Reddy
26-02-2026 02:19,02:19:14,Regular,Grocery,44.81,4,179.24,Kavita Reddy
26-02-2026 02:22,02:22:18,Regular,Electronics,698.83,1,698.83,Sneha Gupta
26-02-2026 02:24,02:24:17,Premium,Beauty,37.22,3,111.66,Aditya Kumar
26-02-2026 02:28,02:28:59,Premium,Home & Kitchen,226.68,4,906.72,Arjun Verma
26-02-2026 02:42,02:42:01,Member,Beauty,26.58,2,53.16,Kavita Reddy
26-02-2026 03:20,03:20:41,Member,Grocery,43.28,4,173.12,Neha Joshi
26-02-2026 03:29,03:29:58,Premium,Beauty,70.8,1,70.8,Rahul Sharma
26-02-2026 03:37,03:37:50,Member,Beauty,25.49,4,101.96,Neha Joshi
26-02-2026 04:21,04:21:34,Premium,Clothing,130.54,5,652.7,Kavita Reddy
26-02-2026 04:30,04:30:07,Regular,Clothing,74.41,1,74.41,Aditya Kumar
26-02-2026 04:47,04:47:30,Premium,Home & Kitchen,33.64,5,168.2,Neha Joshi
26-02-2026 04:51,04:51:10,Premium,Beauty,38.39,3,115.17,Rahul Sharma
26-02-2026 05:09,05:09:44,Regular,Beauty,22.1,3,66.3,Rahul Sharma
26-02-2026 05:13,05:13:56,Regular,Home & Kitchen,195.4,1,195.4,Arjun Verma
26-02-2026 05:22,05:22:53,Regular,Grocery,18.42,1,18.42,Ananya Singh
26-02-2026 05:26,05:26:12,Regular,Home & Kitchen,129.0,1,129.0,Vikram Patel
26-02-2026 05:28,05:28:47,Member,Beauty,33.41,2,66.82,Vikram Patel
26-02-2026 05:40,05:40:04,Regular,Grocery,45.97,1,45.97,Vikram Patel
26-02-2026 05:40,05:40:36,Member,Grocery,35.69,3,107.07,Ananya Singh
26-02-2026 05:45,05:45:39,Premium,Clothing,106.23,3,318.69,Rohan Desai
26-02-2026 06:03,06:03:24,Regular,Clothing,127.87,4,511.48,Arjun Verma
26-02-2026 06:16,06:16:25,Regular,Grocery,27.62,2,55.24,Rahul Sharma
26-02-2026 06:20,06:20:33,Member,Grocery,30.67,5,153.35,Rahul Sharma
26-02-2026 06:43,06:43:49,Premium,Grocery,39.85,1,39.85,Rahul Sharma
26-02-2026 06:47,06:47:16,Regular,Grocery,17.65,1,17.65,Priya Iyer
26-02-2026 06:48,06:48:51,Member,Clothing,139.52,5,697.6,Rahul Sharma
26-02-2026 07:14,07:14:11,Member,Grocery,37.49,5,187.45,Ananya Singh
26-02-2026 07:19,07:19:24,Regular,Grocery,39.6,4,158.4,Rahul Sharma
26-02-2026 07:26,07:26:22,Regular,Grocery,30.94,3,92.82,Aditya Kumar
26-02-2026 07:27,07:27:04,Regular,Clothing,115.09,1,115.09,Neha Joshi
26-02-2026 07:32,07:32:36,Member,Home & Kitchen,70.13,1,70.13,Aditya Kumar
26-02-2026 07:35,07:35:46,Regular,Grocery,46.99,2,93.98,Priya Iyer
