Date,Time,CustomerType,ProductCategory,UnitPrice,Quantity,Total,FullName
09-02-2025,20:31:00,Refund,Home & Kitchen,-103.48,3,-310.44,Charlie Brown
09-02-2025,22:10:00,Normal,Grocery,452.92,5,2264.6,Charlie Brown
09-02-2025,22:53:00,Refund,Grocery,-60.99,4,-243.96,John Doe
09-02-2025,23:00:00,Member,Clothing,238.33,5,1191.65,John Doe
09-02-2025,23:18:00,Normal,Grocery,274.85,1,274.85,Alice Johnson
09-02-2025,23:56:00,Premium,Clothing,46.86,3,140.58,Charlie Brown
10-02-2025,00:06:00,Member,Electronics,321.8,1,321.8,Jane Smith
10-02-2025,00:56:00,Premium,Beauty & Personal Care,201.38,2,402.76,Alice Johnson
10-02-2025,02:05:00,Refund,Clothing,-252.39,2,-504.78,Bob Williams
10-02-2025,02:53:00,Normal,Grocery,433.42,3,1300.26,Alice Johnson
10-02-2025,03:25:00,Normal,Beauty & Personal Care,242.72,4,970.88,Jane Smith
10-02-2025,03:55:00,Refund,Electronics,-15.11,5,-75.55,John Doe
10-02-2025,04:13:00,Refund,Beauty & Personal Care,-382.99,3,-1148.97,Bob Williams
10-02-2025,04:25:00,Refund,Clothing,-468.87,1,-468.87,Charlie Brown
10-02-2025,04:49:00,Refund,Beauty & Personal Care,-161.27,4,-645.08,Charlie Brown
10-02-2025,05:42:00,Premium,Beauty & Personal Care,165.63,1,165.63,Jane Smith
10-02-2025,05:59:00,Refund,Beauty & Personal Care,-254.9,5,-1274.5,John Doe
10-02-2025,07:00:00,Refund,Home & Kitchen,-377.49,2,-754.98,Charlie Brown
10-02-2025,08:14:00,Member,Clothing,29.27,3,87.81,Bob Williams
10-02-2025,08:21:00,Refund,Clothing,-399.08,5,-1995.4,Alice Johnson
10-02-2025,08:25:00,Normal,Beauty & Personal Care,116.46,3,349.38,Jane Smith
10-02-2025,09:35:00,Refund,Beauty & Personal Care,-76.54,5,-382.7,Alice Johnson
10-02-2025,09:38:00,Member,Clothing,447.27,3,1341.81,Alice Johnson
10-02-2025,10:39:00,Refund,Beauty & Personal Care,-488.02,5,-2440.1,John Doe
10-02-2025,10:40:00,Normal,Beauty & Personal Care,482.98,5,2414.9,Bob Williams
10-02-2025,12:14:00,Refund,Home & Kitchen,-183.37,4,-733.48,Alice Johnson
10-02-2025,12:38:00,Refund,Electronics,-141.65,1,-141.65,Bob Williams
10-02-2025,12:41:00,Member,Grocery,76.39,3,229.17,Alice Johnson
10-02-2025,13:35:00,Refund,Electronics,-414.92,2,-829.84,Jane Smith
10-02-2025,14:33:00,Normal,Clothing,146.65,4,586.6,Charlie Brown
10-02-2025,15:07:00,Refund,Grocery,-139.09,3,-417.27,John Doe
10-02-2025,15:45:00,Refund,Grocery,-200.94,1,-200.94,Alice Johnson
10-02-2025,16:45:00,Refund,Beauty & Personal Care,-219.78,1,-219.78,Jane Smith
10-02-2025,17:33:00,Refund,Home & Kitchen,-143.3,1,-143.3,Alice Johnson
10-02-2025,19:23:00,Refund,Home & Kitchen,-226.42,1,-226.42,John Doe
10-02-2025,20:06:00,Premium,Beauty & Personal Care,299.62,2,599.24,John Doe
10-02-2025,21:28:00,Normal,Beauty & Personal Care,147.53,5,737.65,Bob Williams
10-02-2025,21:57:00,Refund,Grocery,-197.9,3,-593.7,John Doe
10-02-2025,21:58:00,Member,Clothing,175.36,5,876.8,Alice Johnson
10-02-2025,22:33:00,Refund,Home & Kitchen,-252.37,2,-504.74,Alice Johnson
10-02-2025,22:43:00,Refund,Home & Kitchen,-349.7,2,-699.4,Jane Smith
10-02-2025,23:18:00,Premium,Beauty & Personal Care,343.21,2,686.42,John Doe
10-02-2025,23:46:00,Member,Electronics,162.12,4,648.48,Charlie Brown
11-02-2025,00:29:00,Normal,Electronics,305.23,3,915.69,Alice Johnson
11-02-2025,00:42:00,Refund,Clothing,-398.54,2,-797.08,John Doe
11-02-2025,01:27:00,Refund,Electronics,-324.7,1,-324.7,Charlie Brown
11-02-2025,02:54:00,Refund,Grocery,-134.94,5,-674.7,Jane Smith
11-02-2025,03:44:00,Refund,Clothing,-106.0,2,-212.0,Charlie Brown
11-02-2025,04:46:00,Refund,Beauty & Personal Care,-477.53,5,-2387.65,Alice Johnson
11-02-2025,05:03:00,Premium,Grocery,407.97,2,815.94,Jane Smith
11-02-2025,05:21:00,Normal,Grocery,417.55,3,1252.65,Charlie Brown
11-02-2025,05:23:00,Member,Grocery,111.05,1,111.05,Alice Johnson
11-02-2025,05:24:00,Refund,Beauty & Personal Care,-157.62,5,-788.1,Jane Smith
11-02-2025,05:40:00,Refund,Home & Kitchen,-38.05,3,-114.15,Bob Williams
11-02-2025,06:26:00,Premium,Home & Kitchen,306.72,4,1226.88,Jane Smith
11-02-2025,06:51:00,Refund,Beauty & Personal Care,-158.11,1,-158.11,Alice Johnson
11-02-2025,07:13:00,Member,Clothing,37.76,5,188.8,John Doe
11-02-2025,07:17:00,Refund,Home & Kitchen,-396.54,3,-1189.62,Bob Williams
11-02-2025,08:09:00,Normal,Electronics,341.99,1,341.99,Bob Williams
11-02-2025,08:41:00,Premium,Beauty & Personal Care,220.9,2,441.8,Charlie Brown
11-02-2025,09:03:00,Member,Clothing,437.4,1,437.4,John Doe
11-02-2025,09:11:00,Refund,Electronics,-124.08,4,-496.32,John Doe
11-02-2025,09:36:00,Member,Grocery,460.06,2,920.12,Alice Johnson
11-02-2025,10:41:00,Refund,Home & Kitchen,-208.63,1,-208.63,Alice Johnson
11-02-2025,11:32:00,Refund,Home & Kitchen,-327.43,5,-1637.15,Jane Smith
11-02-2025,12:08:00,Refund,Grocery,-23.25,1,-23.25,Alice Johnson
11-02-2025,12:45:00,Refund,Electronics,-349.15,3,-1047.45,Alice Johnson
11-02-2025,15:53:00,Refund,Electronics,-229.51,1,-229.51,Bob Williams
11-02-2025,16:19:00,Refund,Home & Kitchen,-81.19,2,-162.38,John Doe
11-02-2025,16:47:00,Refund,Clothing,-404.05,5,-2020.25,Charlie Brown
11-02-2025,16:56:00,Member,Clothing,118.18,5,590.9,Charlie Brown
11-02-2025,17:13:00,Refund,Electronics,-350.92,4,-1403.68,Jane Smith
11-02-2025,17:39:00,Member,Beauty & Personal Care,248.93,1,248.93,Alice Johnson
11-02-2025,17:40:00,Member,Electronics,432.47,2,864.94,John Doe
11-02-2025,18:46:00,Normal,Home & Kitchen,181.27,1,181.27,John Doe
11-02-2025,18:57:00,Refund,Electronics,-20.73,1,-20.73,Bob Williams
11-02-2025,20:18:00,Refund,Electronics,-194.65,2,-389.3,Charlie Brown
11-02-2025,20:24:00,Premium,Electronics,344.82,2,689.64,John Doe
11-02-2025,20:48:00,Normal,Grocery,485.95,3,1457.85,Charlie Brown
11-02-2025,20:56:00,Normal,Electronics,325.84,1,325.84,John Doe
11-02-2025,21:21:00,Member,Clothing,136.72,2,273.44,Bob Williams
11-02-2025,21:47:00,Refund,Beauty & Personal Care,-353.23,1,-353.23,Jane Smith
11-02-2025,21:54:00,Normal,Home & Kitchen,266.86,5,1334.3,John Doe
11-02-2025,22:18:00,Refund,Home & Kitchen,-347.91,5,-1739.55,Bob Williams
11-02-2025,23:17:00,Premium,Electronics,268.29,4,1073.16,Jane Smith
11-02-2025,23:35:00,Normal,Electronics,204.76,4,819.04,Bob Williams
11-02-2025,23:35:00,Premium,Beauty & Personal Care,306.46,3,919.38,Charlie Brown
11-02-2025,23:35:00,Refund,Electronics,-296.21,3,-888.63,John Doe
11-02-2025,23:39:00,Refund,Electronics,-210.08,3,-630.24,Charlie Brown
12-02-2025,01:56:00,Refund,Clothing,-76.64,2,-153.28,John Doe
12-02-2025,03:20:00,Premium,Beauty & Personal Care,450.32,3,1350.96,Charlie Brown
12-02-2025,03:29:00,Refund,Beauty & Personal Care,-224.45,4,-897.8,Charlie Brown
12-02-2025,04:01:00,Refund,Beauty & Personal Care,-128.65,5,-643.25,Charlie Brown
12-02-2025,04:15:00,Premium,Beauty & Personal Care,351.27,5,1756.35,Alice Johnson
12-02-2025,04:56:00,Normal,Electronics,94.96,3,284.88,John Doe
12-02-2025,04:56:00,Refund,Beauty & Personal Care,-154.96,5,-774.8,Charlie Brown
12-02-2025,05:30:00,Normal,Electronics,207.46,4,829.84,Jane Smith
12-02-2025,05:40:00,Refund,Beauty & Personal Care,-50.06,4,-200.24,Charlie Brown
12-02-2025,06:19:00,Refund,Clothing,-298.32,4,-1193.28,Bob Williams
12-02-2025,06:29:00,Refund,Grocery,-434.55,1,-434.55,Charlie Brown
12-02-2025,07:27:00,Member,Beauty & Personal Care,229.89,4,919.56,Alice Johnson
12-02-2025,08:23:00,Member,Electronics,423.77,2,847.54,Alice Johnson
12-02-2025,09:26:00,Refund,Grocery,-70.03,4,-280.12,Charlie Brown
12-02-2025,09:39:00,Premium,Grocery,184.64,3,553.92,John Doe
12-02-2025,09:57:00,Refund,Beauty & Personal Care,-67.22,4,-268.88,Alice Johnson
12-02-2025,10:14:00,Normal,Beauty & Personal Care,447.43,5,2237.15,Alice Johnson
12-02-2025,10:19:00,Normal,Electronics,78.69,3,236.07,Jane Smith
12-02-2025,10:45:00,Normal,Clothing,161.9,3,485.7,Alice Johnson
12-02-2025,10:52:00,Premium,Beauty & Personal Care,320.49,3,961.47,Bob Williams
12-02-2025,11:41:00,Normal,Clothing,396.91,3,1190.73,Bob Williams
12-02-2025,12:26:00,Refund,Clothing,-235.5,2,-471.0,Bob Williams
12-02-2025,13:49:00,Refund,Grocery,-468.25,5,-2341.25,John Doe
12-02-2025,14:24:00,Refund,Clothing,-192.74,3,-578.22,Charlie Brown
12-02-2025,14:31:00,Refund,Clothing,-43.7,1,-43.7,Bob Williams
12-02-2025,15:00:00,Refund,Home & Kitchen,-342.38,5,-1711.9,John Doe
12-02-2025,15:26:00,Premium,Beauty & Personal Care,313.71,2,627.42,Charlie Brown
12-02-2025,16:28:00,Premium,Grocery,427.38,2,854.76,Bob Williams
12-02-2025,16:33:00,Refund,Grocery,-445.6,1,-445.6,Jane Smith
12-02-2025,16:59:00,Refund,Home & Kitchen,-304.01,4,-1216.04,Charlie Brown
12-02-2025,17:46:00,Premium,Beauty & Personal Care,40.97,1,40.97,Bob Williams
12-02-2025,17:54:00,Premium,Home & Kitchen,209.75,1,209.75,Jane Smith
12-02-2025,18:15:00,Member,Clothing,240.66,2,481.32,Charlie Brown
12-02-2025,18:40:00,Refund,Home & Kitchen,-23.43,2,-46.86,John Doe
12-02-2025,20:01:00,Premium,Electronics,387.72,3,1163.16,Bob Williams
12-02-2025,21:11:00,Refund,Electronics,-301.38,1,-301.38,Jane Smith
12-02-2025,22:56:00,Refund,Electronics,-131.79,3,-395.37,Bob Williams
12-02-2025,22:59:00,Refund,Beauty & Personal Care,-401.88,1,-401.88,Alice Johnson
12-02-2025,23:41:00,Normal,Beauty & Personal Care,171.51,2,343.02,Bob Williams
13-02-2025,00:35:00,Normal,Beauty & Personal Care,428.83,3,1286.49,John Doe
13-02-2025,00:58:00,Premium,Home & Kitchen,211.67,5,1058.35,Alice Johnson
13-02-2025,01:12:00,Normal,Beauty & Personal Care,272.42,5,1362.1,John Doe
13-02-2025,01:49:00,Refund,Grocery,-438.38,5,-2191.9,Charlie Brown
13-02-2025,02:59:00,Refund,Electronics,-12.7,5,-63.5,Alice Johnson
13-02-2025,03:33:00,Refund,Grocery,-297.23,3,-891.69,Alice Johnson
13-02-2025,04:20:00,Refund,Grocery,-457.25,3,-1371.75,John Doe
13-02-2025,05:35:00,Premium,Beauty & Personal Care,438.23,1,438.23,Bob Williams
13-02-2025,05:46:00,Normal,Clothing,233.7,5,1168.5,Bob Williams
13-02-2025,05:52:00,Refund,Grocery,-328.68,3,-986.04,Charlie Brown
13-02-2025,05:53:00,Normal,Home & Kitchen,79.76,1,79.76,Jane Smith
13-02-2025,05:56:00,Refund,Clothing,-196.17,1,-196.17,Alice Johnson
13-02-2025,06:19:00,Normal,Clothing,297.62,1,297.62,Charlie Brown
13-02-2025,07:34:00,Member,Electronics,453.67,5,2268.35,John Doe
13-02-2025,08:05:00,Normal,Grocery,119.89,2,239.78,Alice Johnson
13-02-2025,09:05:00,Member,Grocery,100.08,2,200.16,Jane Smith
13-02-2025,09:53:00,Member,Clothing,287.37,5,1436.85,John Doe
13-02-2025,10:07:00,Refund,Home & Kitchen,-87.39,5,-436.95,John Doe
13-02-2025,10:27:00,Premium,Home & Kitchen,442.11,2,884.22,Alice Johnson
13-02-2025,10:53:00,Refund,Beauty & Personal Care,-92.77,5,-463.85,Charlie Brown
13-02-2025,11:02:00,Refund,Clothing,-385.59,1,-385.59,John Doe
13-02-2025,13:13:00,Normal,Clothing,355.18,5,1775.9,John Doe
13-02-2025,14:38:00,Refund,Home & Kitchen,-312.16,1,-312.16,Bob Williams
13-02-2025,14:49:00,Premium,Electronics,228.98,5,1144.9,Charlie Brown
13-02-2025,15:14:00,Refund,Electronics,-122.29,5,-611.45,Charlie Brown
13-02-2025,15:54:00,Normal,Electronics,295.79,4,1183.16,Alice Johnson
13-02-2025,16:38:00,Refund,Electronics,-367.35,4,-1469.4,Bob Williams
13-02-2025,16:49:00,Normal,Clothing,442.77,3,1328.31,Charlie Brown
13-02-2025,17:12:00,Premium,Electronics,73.95,5,369.75,Jane Smith
13-02-2025,17:32:00,Premium,Beauty & Personal Care,87.02,1,87.02,Alice Johnson
13-02-2025,19:41:00,Member,Electronics,467.09,5,2335.45,Bob Williams
13-02-2025,19:43:00,Refund,Home & Kitchen,-270.74,5,-1353.7,Jane Smith
13-02-2025,20:02:00,Premium,Grocery,439.09,4,1756.36,Jane Smith
13-02-2025,20:10:00,Refund,Beauty & Personal Care,-309.75,5,-1548.75,Jane Smith
13-02-2025,20:52:00,Refund,Clothing,-17.29,4,-69.16,Jane Smith
13-02-2025,21:49:00,Refund,Electronics,-216.63,3,-649.89,Jane Smith
13-02-2025,22:07:00,Refund,Clothing,-319.53,5,-1597.65,John Doe
13-02-2025,22:57:00,Refund,Electronics,-305.42,2,-610.84,Charlie Brown
13-02-2025,22:58:00,Member,Grocery,189.96,3,569.88,Charlie Brown
13-02-2025,23:12:00,Refund,Electronics,-140.65,2,-281.3,Jane Smith
13-02-2025,23:17:00,Refund,Beauty & Personal Care,-175.75,5,-878.75,Charlie Brown
14-02-2025,00:29:00,Normal,Home & Kitchen,485.97,2,971.94,Jane Smith
14-02-2025,00:47:00,Normal,Grocery,102.63,1,102.63,John Doe
14-02-2025,02:18:00,Premium,Clothing,42.94,5,214.7,Alice Johnson
14-02-2025,02:32:00,Normal,Home & Kitchen,195.15,2,390.3,Alice Johnson
14-02-2025,03:06:00,Normal,Grocery,217.18,4,868.72,Jane Smith
14-02-2025,03:18:00,Premium,Electronics,40.53,2,81.06,John Doe
14-02-2025,04:03:00,Normal,Grocery,87.2,4,348.8,Jane Smith
14-02-2025,04:48:00,Normal,Electronics,369.28,2,738.56,Alice Johnson
14-02-2025,04:59:00,Refund,Home & Kitchen,-232.28,4,-929.12,Charlie Brown
14-02-2025,05:37:00,Premium,Clothing,230.08,1,230.08,John Doe
14-02-2025,05:45:00,Normal,Home & Kitchen,54.15,3,162.45,John Doe
14-02-2025,06:22:00,Refund,Clothing,-34.25,5,-171.25,Jane Smith
14-02-2025,06:52:00,Normal,Grocery,329.48,5,1647.4,Jane Smith
14-02-2025,07:00:00,Member,Beauty & Personal Care,313.91,4,1255.64,Charlie Brown
14-02-2025,08:32:00,Refund,Home & Kitchen,-324.43,3,-973.29,Jane Smith
14-02-2025,09:07:00,Normal,Beauty & Personal Care,286.42,1,286.42,Alice Johnson
14-02-2025,09:52:00,Member,Home & Kitchen,318.75,1,318.75,Alice Johnson
14-02-2025,10:18:00,Refund,Grocery,-470.25,1,-470.25,Charlie Brown
14-02-2025,13:09:00,Premium,Grocery,60.77,5,303.85,Jane Smith
14-02-2025,13:51:00,Refund,Clothing,-73.16,5,-365.8,John Doe
14-02-2025,14:46:00,Member,Beauty & Personal Care,469.64,4,1878.56,Jane Smith
14-02-2025,15:49:00,Refund,Beauty & Personal Care,-341.35,5,-1706.75,John Doe
14-02-2025,15:54:00,Refund,Home & Kitchen,-168.35,4,-673.4,Jane Smith
14-02-2025,16:58:00,Refund,Grocery,-264.95,1,-264.95,Bob Williams
14-02-2025,18:01:00,Normal,Home & Kitchen,256.9,3,770.7,Alice Johnson
14-02-2025,18:03:00,Member,Electronics,74.82,4,299.28,Alice Johnson
14-02-2025,19:23:00,Normal,Clothing,227.85,4,911.4,John Doe
14-02-2025,20:41:00,Normal,Grocery,375.8,3,1127.4,Charlie Brown
14-02-2025,23:29:00,Refund,Home & Kitchen,-490.28,1,-490.28,Charlie Brown
14-02-2025,23:35:00,Refund,Clothing,-41.53,3,-124.59,Bob Williams
15-02-2025,00:26:00,Refund,Beauty & Personal Care,-117.06,3,-351.18,Jane Smith
15-02-2025,00:54:00,Member,Beauty & Personal Care,387.01,4,1548.04,Jane Smith
15-02-2025,02:40:00,Member,Clothing,132.0,3,396.0,John Doe
15-02-2025,02:55:00,Refund,Beauty & Personal Care,-459.83,2,-919.66,Charlie Brown
15-02-2025,03:09:00,Refund,Beauty & Personal Care,-332.49,4,-1329.96,Charlie Brown
15-02-2025,04:26:00,Refund,Home & Kitchen,-386.37,5,-1931.85,Charlie Brown
15-02-2025,04:36:00,Member,Clothing,160.72,4,642.88,Bob Williams
15-02-2025,04:37:00,Normal,Home & Kitchen,190.22,4,760.88,John Doe
15-02-2025,04:43:00,Normal,Beauty & Personal Care,497.98,2,995.96,Jane Smith
15-02-2025,04:51:00,Refund,Home & Kitchen,-44.51,3,-133.53,Alice Johnson
15-02-2025,06:14:00,Refund,Home & Kitchen,-302.88,4,-1211.52,Bob Williams
15-02-2025,06:15:00,Member,Clothing,207.68,2,415.36,Bob Williams
15-02-2025,06:31:00,Premium,Beauty & Personal Care,138.31,1,138.31,Alice Johnson
15-02-2025,07:00:00,Refund,Beauty & Personal Care,-67.27,3,-201.81,Charlie Brown
15-02-2025,07:42:00,Member,Clothing,283.77,1,283.77,Alice Johnson
15-02-2025,09:09:00,Refund,Grocery,-486.22,1,-486.22,Alice Johnson
15-02-2025,09:44:00,Refund,Electronics,-249.55,4,-998.2,Jane Smith
15-02-2025,11:10:00,Normal,Grocery,226.66,5,1133.3,Alice Johnson
15-02-2025,12:04:00,Premium,Beauty & Personal Care,190.65,1,190.65,Jane Smith
15-02-2025,14:01:00,Refund,Home & Kitchen,-406.74,4,-1626.96,Charlie Brown
15-02-2025,14:43:00,Premium,Grocery,420.08,5,2100.4,Jane Smith
15-02-2025,15:49:00,Member,Beauty & Personal Care,281.34,3,844.02,Jane Smith
15-02-2025,16:01:00,Refund,Grocery,-419.64,3,-1258.92,John Doe
15-02-2025,16:56:00,Refund,Electronics,-449.4,3,-1348.2,Charlie Brown
15-02-2025,17:39:00,Member,Home & Kitchen,209.54,5,1047.7,Bob Williams
15-02-2025,17:51:00,Refund,Beauty & Personal Care,-121.05,2,-242.1,Charlie Brown
15-02-2025,17:57:00,Premium,Clothing,265.01,2,530.02,Alice Johnson
15-02-2025,18:02:00,Refund,Clothing,-417.98,3,-1253.94,Charlie Brown
15-02-2025,18:15:00,Refund,Clothing,-53.57,2,-107.14,Bob Williams
15-02-2025,18:20:00,Normal,Grocery,486.39,2,972.78,Bob Williams
15-02-2025,19:56:00,Premium,Home & Kitchen,371.4,4,1485.6,Charlie Brown
15-02-2025,20:13:00,Premium,Clothing,416.76,1,416.76,Jane Smith
15-02-2025,20:24:00,Refund,Home & Kitchen,-481.59,5,-2407.95,John Doe
15-02-2025,20:50:00,Normal,Grocery,98.4,1,98.4,Charlie Brown
15-02-2025,20:51:00,Refund,Home & Kitchen,-407.16,2,-814.32,John Doe
15-02-2025,21:12:00,Normal,Home & Kitchen,161.5,4,646.0,Bob Williams
15-02-2025,22:14:00,Normal,Clothing,36.09,4,144.36,Bob Williams
15-02-2025,23:13:00,Refund,Clothing,-137.01,2,-274.02,Bob Williams
15-02-2025,23:46:00,Member,Home & Kitchen,382.18,5,1910.9,Bob Williams
16-02-2025,00:15:00,Refund,Beauty & Personal Care,-109.45,3,-328.35,Jane Smith
16-02-2025,02:49:00,Member,Electronics,458.98,1,458.98,Jane Smith
16-02-2025,02:58:00,Normal,Clothing,316.59,5,1582.95,Jane Smith
16-02-2025,03:21:00,Premium,Beauty & Personal Care,474.08,4,1896.32,Jane Smith
16-02-2025,04:10:00,Refund,Beauty & Personal Care,-454.2,1,-454.2,Alice Johnson
16-02-2025,05:11:00,Refund,Grocery,-178.3,3,-534.9,Alice Johnson
16-02-2025,07:29:00,Premium,Grocery,375.76,3,1127.28,Alice Johnson
16-02-2025,07:40:00,Premium,Beauty & Personal Care,408.3,3,1224.9,John Doe
16-02-2025,07:57:00,Normal,Grocery,285.97,5,1429.85,Jane Smith
16-02-2025,08:45:00,Refund,Clothing,-355.64,4,-1422.56,Charlie Brown
16-02-2025,09:09:00,Refund,Beauty & Personal Care,-377.59,1,-377.59,Alice Johnson
16-02-2025,09:43:00,Refund,Clothing,-465.08,3,-1395.24,John Doe
16-02-2025,09:47:00,Normal,Grocery,107.71,4,430.84,John Doe
16-02-2025,09:52:00,Refund,Clothing,-140.8,2,-281.6,Charlie Brown
16-02-2025,10:19:00,Refund,Home & Kitchen,-448.25,5,-2241.25,Jane Smith
16-02-2025,10:58:00,Refund,Home & Kitchen,-454.8,5,-2274.0,Alice Johnson
16-02-2025,11:30:00,Refund,Clothing,-399.91,4,-1599.64,Jane Smith
16-02-2025,11:31:00,Member,Clothing,333.49,1,333.49,Bob Williams
16-02-2025,11:38:00,Normal,Clothing,109.68,1,109.68,Charlie Brown
16-02-2025,12:34:00,Member,Grocery,272.11,2,544.22,Bob Williams
16-02-2025,13:05:00,Refund,Clothing,-464.94,4,-1859.76,Charlie Brown
16-02-2025,13:09:00,Normal,Grocery,45.84,2,91.68,John Doe
16-02-2025,13:35:00,Refund,Home & Kitchen,-264.53,4,-1058.12,Bob Williams
16-02-2025,13:55:00,Premium,Home & Kitchen,61.4,5,307.0,Jane Smith
16-02-2025,15:04:00,Refund,Home & Kitchen,-139.47,2,-278.94,Alice Johnson
16-02-2025,16:14:00,Refund,Beauty & Personal Care,-224.8,4,-899.2,Alice Johnson
16-02-2025,16:38:00,Member,Beauty & Personal Care,143.33,3,429.99,Alice Johnson
16-02-2025,16:52:00,Refund,Home & Kitchen,-426.33,1,-426.33,Alice Johnson
16-02-2025,17:21:00,Normal,Home & Kitchen,486.42,3,1459.26,John Doe
16-02-2025,17:32:00,Premium,Electronics,170.77,4,683.08,Bob Williams
16-02-2025,17:33:00,Premium,Home & Kitchen,21.11,2,42.22,Jane Smith
16-02-2025,18:44:00,Member,Grocery,98.15,4,392.6,Charlie Brown
16-02-2025,18:46:00,Premium,Grocery,11.83,2,23.66,Alice Johnson
16-02-2025,19:20:00,Refund,Home & Kitchen,-195.37,4,-781.48,Jane Smith
16-02-2025,20:37:00,Normal,Grocery,99.98,1,99.98,Charlie Brown
16-02-2025,20:49:00,Refund,Beauty & Personal Care,-19.28,5,-96.4,Jane Smith
16-02-2025,21:11:00,Refund,Clothing,-443.81,3,-1331.43,Alice Johnson
16-02-2025,21:48:00,Premium,Beauty & Personal Care,155.4,3,466.2,Charlie Brown
16-02-2025,23:40:00,Refund,Grocery,-198.54,4,-794.16,Bob Williams
17-02-2025,00:36:00,Refund,Grocery,-64.64,5,-323.2,Alice Johnson
17-02-2025,01:59:00,Normal,Home & Kitchen,61.52,3,184.56,Jane Smith
17-02-2025,04:39:00,Premium,Clothing,217.48,4,869.92,Jane Smith
17-02-2025,05:27:00,Premium,Grocery,356.1,5,1780.5,John Doe
17-02-2025,05:59:00,Premium,Electronics,108.56,1,108.56,Jane Smith
17-02-2025,08:41:00,Normal,Clothing,229.86,2,459.72,Bob Williams
17-02-2025,09:00:00,Refund,Clothing,-77.72,2,-155.44,John Doe
17-02-2025,10:26:00,Premium,Beauty & Personal Care,195.05,1,195.05,Charlie Brown
17-02-2025,10:44:00,Refund,Beauty & Personal Care,-353.38,1,-353.38,Charlie Brown
17-02-2025,11:12:00,Member,Beauty & Personal Care,173.67,5,868.35,Alice Johnson
17-02-2025,11:22:00,Normal,Clothing,264.89,4,1059.56,Charlie Brown
17-02-2025,12:35:00,Refund,Home & Kitchen,-361.9,3,-1085.7,Alice Johnson
17-02-2025,12:55:00,Premium,Electronics,45.98,2,91.96,John Doe
17-02-2025,13:18:00,Refund,Beauty & Personal Care,-349.53,4,-1398.12,John Doe
17-02-2025,15:13:00,Premium,Grocery,417.32,5,2086.6,Jane Smith
17-02-2025,15:27:00,Refund,Grocery,-417.22,1,-417.22,Alice Johnson
17-02-2025,15:45:00,Refund,Beauty & Personal Care,-415.62,3,-1246.86,Charlie Brown
17-02-2025,16:23:00,Refund,Clothing,-148.62,3,-445.86,John Doe
17-02-2025,17:44:00,Normal,Beauty & Personal Care,168.65,3,505.95,Bob Williams
17-02-2025,19:21:00,Refund,Home & Kitchen,-227.97,4,-911.88,Charlie Brown
17-02-2025,20:04:00,Normal,Home & Kitchen,464.03,3,1392.09,John Doe
17-02-2025,20:09:00,Refund,Grocery,-446.49,3,-1339.47,Jane Smith
17-02-2025,20:32:00,Refund,Home & Kitchen,-278.11,2,-556.22,Bob Williams
17-02-2025,21:29:00,Refund,Electronics,-83.54,5,-417.7,Bob Williams
17-02-2025,21:50:00,Normal,Electronics,324.94,3,974.82,Jane Smith
17-02-2025,21:57:00,Member,Clothing,310.11,5,1550.55,Alice Johnson
17-02-2025,22:07:00,Member,Beauty & Personal Care,398.84,1,398.84,Charlie Brown
17-02-2025,23:44:00,Refund,Grocery,-312.98,5,-1564.9,Alice Johnson
18-02-2025,01:07:00,Premium,Grocery,168.97,4,675.88,Charlie Brown
18-02-2025,01:17:00,Refund,Clothing,-135.81,4,-543.24,Jane Smith
18-02-2025,02:49:00,Normal,Grocery,466.57,3,1399.71,John Doe
18-02-2025,02:53:00,Refund,Electronics,-248.75,5,-1243.75,Alice Johnson
18-02-2025,03:00:00,Normal,Electronics,291.94,4,1167.76,Charlie Brown
18-02-2025,03:28:00,Refund,Beauty & Personal Care,-460.87,4,-1843.48,Charlie Brown
18-02-2025,04:14:00,Refund,Clothing,-184.76,4,-739.04,Alice Johnson
18-02-2025,04:40:00,Premium,Clothing,351.63,5,1758.15,Charlie Brown
18-02-2025,04:55:00,Refund,Beauty & Personal Care,-253.75,2,-507.5,Alice Johnson
18-02-2025,08:45:00,Normal,Electronics,492.09,3,1476.27,Bob Williams
18-02-2025,09:58:00,Refund,Electronics,-318.42,5,-1592.1,Jane Smith
18-02-2025,11:34:00,Refund,Clothing,-496.25,1,-496.25,Bob Williams
18-02-2025,11:57:00,Refund,Electronics,-484.74,5,-2423.7,Bob Williams
18-02-2025,13:13:00,Refund,Electronics,-252.83,4,-1011.32,Bob Williams
18-02-2025,13:23:00,Normal,Electronics,108.3,2,216.6,Alice Johnson
18-02-2025,13:44:00,Refund,Grocery,-340.54,4,-1362.16,Charlie Brown
18-02-2025,14:07:00,Normal,Clothing,475.57,1,475.57,Charlie Brown
18-02-2025,14:32:00,Refund,Home & Kitchen,-462.44,5,-2312.2,Charlie Brown
18-02-2025,15:09:00,Premium,Electronics,237.43,3,712.29,Charlie Brown
18-02-2025,15:16:00,Member,Clothing,47.12,1,47.12,Alice Johnson
18-02-2025,15:42:00,Refund,Electronics,-332.37,5,-1661.85,Jane Smith
18-02-2025,16:15:00,Member,Clothing,387.69,2,775.38,Alice Johnson
18-02-2025,16:54:00,Refund,Grocery,-481.6,1,-481.6,Jane Smith
18-02-2025,18:25:00,Premium,Grocery,427.15,3,1281.45,Alice Johnson
18-02-2025,18:59:00,Member,Clothing,401.12,1,401.12,John Doe
