Date,Time,CustomerType,ProductCategory,UnitPrice,Quantity,Total,FullName
24-03-2026 08:38,08:38:30,Regular,Grocery,30.77,3,92.31,Neha Joshi
24-03-2026 08:38,08:38:09,Regular,Beauty,34.33,1,34.33,Neha Joshi
24-03-2026 08:43,08:43:17,Regular,Grocery,27.98,2,55.96,Arjun Verma
24-03-2026 08:48,08:48:15,Premium,Clothing,25.93,1,25.93,Arjun Verma
24-03-2026 08:54,08:54:30,Member,Beauty,16.37,2,32.74,Ananya Singh
24-03-2026 08:59,08:59:00,Premium,Clothing,47.66,1,47.66,Priya Iyer
24-03-2026 09:12,09:12:27,Member,Electronics,518.6,1,518.6,Kavita Reddy
24-03-2026 09:16,09:16:04,Member,Beauty,78.45,1,78.45,Sneha Gupta
24-03-2026 09:29,09:29:51,Premium,Grocery,36.88,1,36.88,Sneha Gupta
24-03-2026 09:38,09:38:07,Regular,Clothing,112.89,1,112.89,Arjun Verma
24-03-2026 09:46,09:46:39,Regular,Clothing,123.9,4,495.6,Neha Joshi
24-03-2026 09:49,09:49:39,Premium,Grocery,9.0,3,27.0,Rahul Sharma
24-03-2026 09:52,09:52:33,Premium,Electronics,991.57,1,991.57,Ananya Singh
24-03-2026 09:53,09:53:02,Member,Electronics,686.36,5,3431.8,Vikram Patel
24-03-2026 09:56,09:56:58,Regular,Clothing,25.18,1,25.18,Kavita Reddy
24-03-2026 10:00,10:00:35,Regular,Grocery,7.84,3,23.52,Neha Joshi
24-03-2026 10:21,10:21:52,Regular,Clothing,20.83,4,83.32,Ananya Singh
24-03-2026 10:29,10:29:21,Member,Grocery,18.7,1,18.7,Rahul Sharma
24-03-2026 10:41,10:41:49,Member,Beauty,43.92,1,43.92,Aditya Kumar
24-03-2026 11:06,11:06:57,Regular,Home & Kitchen,199.82,1,199.82,Rohan Desai
24-03-2026 11:21,11:21:04,Premium,Electronics,116.21,1,116.21,Sneha Gupta
24-03-2026 11:26,11:26:21,Premium,Electronics,770.25,5,3851.25,Aditya Kumar
24-03-2026 11:45,11:45:07,Member,Electronics,828.75,5,4143.75,Vikram Patel
24-03-2026 11:56,11:56:01,Premium,Beauty,26.19,2,52.38,Vikram Patel
24-03-2026 12:03,12:03:38,Regular,Beauty,30.82,3,92.46,Priya Iyer
24-03-2026 12:04,12:04:59,Regular,Electronics,444.97,1,444.97,Vikram Patel
24-03-2026 12:05,12:05:33,Regular,Electronics,738.2,2,1476.4,Rahul Sharma
24-03-2026 12:10,12:10:21,Member,Beauty,44.75,2,89.5,Priya Iyer
24-03-2026 12:18,12:18:42,Member,Clothing,58.45,4,233.8,Sneha Gupta
24-03-2026 12:26,12:26:15,Regular,Grocery,48.31,4,193.24,Vikram Patel
24-03-2026 12:43,12:43:48,Premium,Home & Kitchen,213.59,4,854.36,Priya Iyer
24-03-2026 12:47,12:47:18,Regular,Electronics,241.85,3,725.55,Rahul Sharma
24-03-2026 12:48,12:48:44,Regular,Grocery,29.26,1,29.26,Rohan Desai
24-03-2026 12:59,12:59:36,Member,Electronics,459.24,1,459.24,Aditya Kumar
24-03-2026 12:59,12:59:43,Regular,Home & Kitchen,121.99,3,365.97,Sneha Gupta
24-03-2026 13:10,13:10:46,Premium,Beauty,89.26,3,267.78,Rohan Desai
24-03-2026 13:10,13:10:24,Premium,Home & Kitchen,75.06,4,300.24,Sneha Gupta
24-03-2026 13:19,13:19:27,Regular,Clothing,87.21,4,348.84,Arjun Verma
24-03-2026 13:22,13:22:36,Member,Clothing,51.37,2,102.74,Rohan Desai
24-03-2026 13:31,13:31:08,Regular,Electronics,683.65,3,2050.95,Rahul Sharma
24-03-2026 13:42,13:42:21,Regular,Home & Kitchen,37.41,3,112.23,Sneha Gupta
24-03-2026 13:42,13:42:57,Regular,Electronics,137.91,3,413.73,Rahul Sharma
24-03-2026 13:47,13:47:50,Member,Home & Kitchen,111.0,4,444.0,Vikram Patel
24-03-2026 13:57,13:57:24,Premium,Grocery,35.81,5,179.05,Priya Iyer
24-03-2026 14:02,14:02:17,Regular,Home & Kitchen,137.44,4,549.76,Neha Joshi
24-03-2026 14:36,14:36:23,Premium,Clothing,95.19,5,475.95,Kavita Reddy
24-03-2026 14:55,14:55:04,Member,Electronics,535.22,4,2140.88,Rohan Desai
24-03-2026 15:13,15:13:35,Premium,Home & Kitchen,124.87,5,624.35,Neha Joshi
24-03-2026 15:18,15:18:08,Member,Home & Kitchen,87.9,5,439.5,Rahul Sharma
24-03-2026 15:28,15:28:32,Premium,Home & Kitchen,187.68,2,375.36,Vikram Patel
24-03-2026 15:32,15:32:33,Premium,Clothing,107.73,5,538.65,Arjun Verma
24-03-2026 15:38,15:38:11,Regular,Electronics,938.52,2,1877.04,Priya Iyer
24-03-2026 15:44,15:44:18,Premium,Grocery,23.87,4,95.48,Vikram Patel
24-03-2026 15:55,15:55:46,Premium,Home & Kitchen,53.41,5,267.05,Rohan Desai
24-03-2026 15:56,15:56:24,Member,Clothing,54.64,3,163.92,Aditya Kumar
24-03-2026 16:02,16:02:39,Regular,Electronics,348.26,2,696.52,Rohan Desai
24-03-2026 16:11,16:11:35,Premium,Home & Kitchen,228.83,2,457.66,Kavita Reddy
24-03-2026 16:11,16:11:12,Member,Beauty,60.59,4,242.36,Ananya Singh
24-03-2026 16:33,16:33:19,Premium,Beauty,92.07,2,184.14,Aditya Kumar
24-03-2026 16:42,16:42:39,Premium,Clothing,39.28,3,117.84,Kavita Reddy
24-03-2026 16:45,16:45:41,Regular,Grocery,5.67,5,28.35,Rohan Desai
24-03-2026 17:10,17:10:29,Regular,Beauty,34.93,4,139.72,Neha Joshi
24-03-2026 17:31,17:31:39,Premium,Home & Kitchen,218.8,2,437.6,Neha Joshi
24-03-2026 17:35,17:35:09,Regular,Home & Kitchen,153.15,4,612.6,Ananya Singh
24-03-2026 17:43,17:43:03,Member,Electronics,911.8,3,2735.4,Priya Iyer
24-03-2026 18:16,18:16:53,Regular,Clothing,133.22,2,266.44,Vikram Patel
24-03-2026 18:23,18:23:57,Premium,Clothing,138.61,4,554.44,Aditya Kumar
24-03-2026 18:29,18:29:58,Premium,Clothing,105.74,4,422.96,Rahul Sharma
24-03-2026 18:37,18:37:46,Regular,Home & Kitchen,136.34,1,136.34,Sneha Gupta
24-03-2026 18:45,18:45:29,Premium,Electronics,652.32,4,2609.28,Rohan Desai
24-03-2026 18:52,18:52:08,Premium,Grocery,37.81,4,151.24,Rahul Sharma
24-03-2026 18:52,18:52:25,Premium,Clothing,25.05,4,100.2,Ananya Singh
24-03-2026 19:00,19:00:56,Premium,Electronics,624.2,5,3121.0,Aditya Kumar
24-03-2026 19:02,19:02:36,Regular,Clothing,90.88,1,90.88,Rohan Desai
24-03-2026 19:11,19:11:41,Regular,Beauty,86.0,4,344.0,Kavita Reddy
24-03-2026 19:12,19:12:44,Regular,Home & Kitchen,74.9,1,74.9,Vikram Patel
24-03-2026 19:16,19:16:19,Member,Home & Kitchen,265.82,1,265.82,Ananya Singh
24-03-2026 19:30,19:30:24,Member,Grocery,28.62,5,143.1,Vikram Patel
24-03-2026 19:51,19:51:26,Regular,Home & Kitchen,283.65,2,567.3,Rahul Sharma
24-03-2026 19:55,19:55:54,Regular,Electronics,538.98,3,1616.94,Arjun Verma
24-03-2026 20:01,20:01:03,Member,Clothing,88.42,5,442.1,Kavita Reddy
24-03-2026 20:41,20:41:11,Premium,Home & Kitchen,131.4,3,394.2,Ananya Singh
24-03-2026 20:48,20:48:45,Regular,Beauty,38.75,3,116.25,Neha Joshi
24-03-2026 21:00,21:00:56,Member,Electronics,529.02,1,529.02,Neha Joshi
24-03-2026 21:03,21:03:26,Regular,Electronics,279.91,4,1119.64,Ananya Singh
24-03-2026 21:46,21:46:55,Premium,Grocery,47.8,2,95.6,Priya Iyer
24-03-2026 21:49,21:49:34,Premium,Clothing,91.72,1,91.72,Arjun Verma
24-03-2026 21:49,21:49:19,Premium,Electronics,496.48,2,992.96,Ananya Singh
24-03-2026 22:16,22:16:41,Member,Beauty,34.08,4,136.32,Kavita Reddy
24-03-2026 22:19,22:19:01,Regular,Clothing,25.72,5,128.6,Neha Joshi
24-03-2026 22:34,22:34:58,Regular,Grocery,25.47,5,127.35,Vikram Patel
24-03-2026 22:35,22:35:32,Regular,Beauty,73.22,3,219.66,Arjun Verma
24-03-2026 22:37,22:37:29,Member,Electronics,194.49,2,388.98,Sneha Gupta
24-03-2026 22:43,22:43:52,Premium,Grocery,34.45,1,34.45,Rohan Desai
24-03-2026 22:46,22:46:23,Premium,Electronics,424.87,5,2124.35,Priya Iyer
24-03-2026 23:24,23:24:07,Regular,Electronics,506.73,4,2026.92,Priya Iyer
24-03-2026 23:32,23:32:31,Member,Beauty,58.66,5,293.3,Kavita Reddy
24-03-2026 23:34,23:34:28,Premium,Home & Kitchen,264.86,5,1324.3,Priya Iyer
24-03-2026 23:36,23:36:23,Premium,Grocery,41.41,4,165.64,Rohan Desai
24-03-2026 23:37,23:37:12,Member,Electronics,525.48,1,525.48,Ananya Singh
24-03-2026 23:37,23:37:03,Regular,Clothing,96.54,5,482.7,Sneha Gupta
24-03-2026 23:45,23:45:43,Premium,Electronics,599.85,3,1799.55,Aditya Kumar
24-03-2026 23:55,23:55:30,Member,Home & Kitchen,229.5,5,1147.5,Arjun Verma
24-03-2026 23:56,23:56:15,Regular,Electronics,960.98,4,3843.92,Sneha Gupta
25-03-2026 00:09,00:09:09,Member,Electronics,998.3,4,3993.2,Rohan Desai
25-03-2026 00:16,00:16:12,Member,Electronics,639.19,1,639.19,Vikram Patel
25-03-2026 00:20,00:20:45,Member,Grocery,37.97,4,151.88,Arjun Verma
25-03-2026 00:25,00:25:19,Regular,Beauty,12.82,3,38.46,Vikram Patel
25-03-2026 00:26,00:26:55,Member,Home & Kitchen,146.96,3,440.88,Ananya Singh
25-03-2026 00:41,00:41:37,Regular,Beauty,45.22,1,45.22,Sneha Gupta
25-03-2026 00:41,00:41:23,Regular,Beauty,63.3,4,253.2,Kavita Reddy
25-03-2026 00:42,00:42:03,Regular,Grocery,36.77,3,110.31,Rahul Sharma
25-03-2026 00:57,00:57:46,Premium,Grocery,20.78,5,103.9,Priya Iyer
25-03-2026 01:05,01:05:43,Premium,Home & Kitchen,93.57,5,467.85,Rohan Desai
25-03-2026 01:07,01:07:38,Regular,Grocery,31.75,5,158.75,Arjun Verma
25-03-2026 01:09,01:09:50,Regular,Home & Kitchen,266.16,5,1330.8,Neha Joshi
25-03-2026 01:20,01:20:47,Premium,Beauty,91.25,1,91.25,Sneha Gupta
25-03-2026 01:43,01:43:35,Premium,Home & Kitchen,135.01,3,405.03,Kavita Reddy
25-03-2026 02:03,02:03:36,Regular,Beauty,13.84,5,69.2,Vikram Patel
25-03-2026 02:40,02:40:16,Regular,Grocery,33.9,1,33.9,Aditya Kumar
25-03-2026 02:54,02:54:29,Premium,Beauty,65.57,5,327.85,Rahul Sharma
25-03-2026 02:55,02:55:21,Premium,Grocery,22.15,4,88.6,Rohan Desai
25-03-2026 02:58,02:58:55,Premium,Grocery,35.71,2,71.42,Vikram Patel
25-03-2026 03:17,03:17:39,Regular,Grocery,30.74,5,153.7,Arjun Verma
25-03-2026 03:28,03:28:29,Premium,Grocery,9.04,3,27.12,Vikram Patel
25-03-2026 03:34,03:34:54,Member,Electronics,228.01,2,456.02,Vikram Patel
25-03-2026 03:39,03:39:30,Regular,Beauty,64.24,1,64.24,Arjun Verma
25-03-2026 03:42,03:42:35,Member,Grocery,13.89,1,13.89,Rahul Sharma
25-03-2026 03:45,03:45:30,Regular,Beauty,35.39,4,141.56,Arjun Verma
25-03-2026 03:58,03:58:49,Regular,Beauty,65.13,1,65.13,Neha Joshi
25-03-2026 04:00,04:00:11,Regular,Clothing,52.69,2,105.38,Ananya Singh
25-03-2026 04:12,04:12:05,Member,Electronics,733.79,5,3668.95,Arjun Verma
25-03-2026 04:29,04:29:18,Regular,Beauty,84.49,2,168.98,Kavita Reddy
25-03-2026 04:31,04:31:17,Member,Beauty,59.36,4,237.44,Ananya Singh
25-03-2026 04:34,04:34:36,Regular,Home & Kitchen,105.39,2,210.78,Sneha Gupta
25-03-2026 04:42,04:42:12,Member,Electronics,765.26,2,1530.52,Aditya Kumar
25-03-2026 04:46,04:46:44,Member,Beauty,27.67,5,138.35,Ananya Singh
25-03-2026 04:47,04:47:15,Member,Clothing,113.98,2,227.96,Rohan Desai
25-03-2026 04:48,04:48:00,Member,Home & Kitchen,269.32,1,269.32,Vikram Patel
25-03-2026 04:51,04:51:51,Regular,Beauty,13.05,5,65.25,Neha Joshi
25-03-2026 04:59,04:59:54,Member,Home & Kitchen,223.92,5,1119.6,Rahul Sharma
25-03-2026 05:01,05:01:11,Member,Clothing,116.76,4,467.04,Priya Iyer
25-03-2026 05:33,05:33:36,Member,Clothing,112.75,1,112.75,Vikram Patel
25-03-2026 05:51,05:51:24,Member,Beauty,14.88,1,14.88,Vikram Patel
25-03-2026 05:56,05:56:30,Premium,Electronics,606.47,2,1212.94,Rahul Sharma
25-03-2026 06:16,06:16:35,Premium,Grocery,6.8,4,27.2,Neha Joshi
25-03-2026 06:20,06:20:28,Regular,Beauty,11.82,1,11.82,Rohan Desai
25-03-2026 07:10,07:10:04,Premium,Electronics,751.2,3,2253.6,Vikram Patel
25-03-2026 07:13,07:13:43,Premium,Beauty,20.25,1,20.25,Ananya Singh
25-03-2026 07:34,07:34:47,Regular,Clothing,64.99,4,259.96,Rohan Desai
25-03-2026 07:45,07:45:44,Premium,Clothing,39.74,3,119.22,Neha Joshi
25-03-2026 08:20,08:20:28,Regular,Beauty,57.74,3,173.22,Kavita Reddy
25-03-2026 08:27,08:27:09,Premium,Electronics,581.64,4,2326.56,Neha Joshi
25-03-2026 08:30,08:30:45,Regular,Electronics,893.69,5,4468.45,Ananya Singh
25-03-2026 08:42,08:42:48,Member,Grocery,28.37,3,85.11,Aditya Kumar
25-03-2026 09:06,09:06:33,Member,Grocery,39.71,3,119.13,Sneha Gupta
25-03-2026 09:33,09:33:41,Member,Home & Kitchen,228.05,5,1140.25,Ananya Singh
25-03-2026 10:14,10:14:23,Member,Electronics,575.97,5,2879.85,Rohan Desai
25-03-2026 10:20,10:20:40,Regular,Beauty,41.26,1,41.26,Rohan Desai
25-03-2026 10:26,10:26:06,Regular,Electronics,952.05,4,3808.2,Aditya Kumar
25-03-2026 10:27,10:27:58,Member,Grocery,8.91,1,8.91,Arjun Verma
25-03-2026 11:19,11:19:58,Regular,Home & Kitchen,73.48,1,73.48,Rahul Sharma
25-03-2026 11:41,11:41:55,Regular,Clothing,66.64,2,133.28,Sneha Gupta
25-03-2026 11:53,11:53:08,Member,Grocery,18.12,5,90.6,Vikram Patel
25-03-2026 12:05,12:05:09,Regular,Beauty,14.83,5,74.15,Rohan Desai
25-03-2026 12:11,12:11:26,Premium,Beauty,88.98,5,444.9,Ananya Singh
25-03-2026 12:27,12:27:32,Regular,Beauty,78.94,1,78.94,Aditya Kumar
25-03-2026 12:33,12:33:40,Regular,Home & Kitchen,244.41,3,733.23,Priya Iyer
25-03-2026 12:46,12:46:59,Regular,Grocery,28.68,1,28.68,Arjun Verma
25-03-2026 13:33,13:33:27,Regular,Clothing,127.15,1,127.15,Arjun Verma
25-03-2026 13:36,13:36:46,Regular,Clothing,118.98,1,118.98,Vikram Patel
25-03-2026 13:36,13:36:28,Regular,Grocery,5.47,3,16.41,Vikram Patel
25-03-2026 13:38,13:38:49,Member,Home & Kitchen,210.98,5,1054.9,Ananya Singh
25-03-2026 13:39,13:39:58,Premium,Beauty,38.47,5,192.35,Rohan Desai
25-03-2026 13:44,13:44:18,Member,Grocery,34.89,1,34.89,Arjun Verma
25-03-2026 13:51,13:51:02,Regular,Electronics,627.45,4,2509.8,Rohan Desai
25-03-2026 13:52,13:52:32,Member,Beauty,27.18,2,54.36,Neha Joshi
25-03-2026 13:53,13:53:53,Member,Clothing,72.35,5,361.75,Priya Iyer
25-03-2026 13:54,13:54:10,Regular,Grocery,8.44,4,33.76,Vikram Patel
25-03-2026 13:55,13:55:22,Member,Electronics,465.25,5,2326.25,Arjun Verma
25-03-2026 14:23,14:23:40,Regular,Home & Kitchen,91.8,3,275.4,Rahul Sharma
25-03-2026 14:25,14:25:06,Premium,Electronics,590.94,5,2954.7,Rahul Sharma
25-03-2026 14:52,14:52:15,Member,Home & Kitchen,206.27,2,412.54,Sneha Gupta
25-03-2026 15:17,15:17:04,Member,Grocery,19.16,2,38.32,Ananya Singh
25-03-2026 15:42,15:42:45,Premium,Beauty,41.66,3,124.98,Ananya Singh
25-03-2026 15:57,15:57:45,Premium,Beauty,83.42,2,166.84,Vikram Patel
25-03-2026 16:17,16:17:50,Member,Home & Kitchen,259.58,3,778.74,Aditya Kumar
25-03-2026 16:39,16:39:46,Premium,Grocery,47.67,2,95.34,Rahul Sharma
25-03-2026 16:43,16:43:33,Regular,Home & Kitchen,260.97,1,260.97,Rohan Desai
25-03-2026 16:49,16:49:20,Premium,Home & Kitchen,70.76,4,283.04,Arjun Verma
25-03-2026 16:56,16:56:36,Premium,Home & Kitchen,122.87,1,122.87,Rahul Sharma
25-03-2026 16:56,16:56:10,Member,Electronics,299.19,2,598.38,Aditya Kumar
25-03-2026 17:18,17:18:09,Regular,Electronics,504.05,1,504.05,Sneha Gupta
25-03-2026 17:55,17:55:53,Premium,Home & Kitchen,70.54,5,352.7,Aditya Kumar
25-03-2026 18:17,18:17:48,Premium,Home & Kitchen,220.46,5,1102.3,Arjun Verma
25-03-2026 18:19,18:19:28,Premium,Clothing,76.63,3,229.89,Ananya Singh
25-03-2026 18:27,18:27:46,Premium,Beauty,68.4,1,68.4,Vikram Patel
25-03-2026 18:30,18:30:05,Regular,Grocery,30.9,5,154.5,Rohan Desai
25-03-2026 18:44,18:44:20,Regular,Grocery,49.07,5,245.35,Priya Iyer
25-03-2026 19:02,19:02:48,Regular,Home & Kitchen,265.77,1,265.77,Arjun Verma
25-03-2026 19:04,19:04:19,Premium,Grocery,24.38,3,73.14,Kavita Reddy
25-03-2026 19:08,19:08:15,Premium,Clothing,118.11,3,354.33,Aditya Kumar
25-03-2026 19:09,19:09:57,Regular,Grocery,24.34,4,97.36,Rohan Desai
25-03-2026 19:11,19:11:52,Premium,Electronics,315.97,2,631.94,Kavita Reddy
25-03-2026 19:16,19:16:49,Regular,Home & Kitchen,269.71,1,269.71,Priya Iyer
25-03-2026 19:23,19:23:29,Regular,Beauty,17.7,4,70.8,Priya Iyer
25-03-2026 19:37,19:37:05,Premium,Clothing,93.06,5,465.3,Ananya Singh
25-03-2026 19:40,19:40:27,Regular,Grocery,24.28,5,121.4,Sneha Gupta
25-03-2026 19:43,19:43:02,Premium,Beauty,79.12,3,237.36,Kavita Reddy
25-03-2026 19:44,19:44:03,Member,Clothing,94.81,5,474.05,Rohan Desai
25-03-2026 19:46,19:46:32,Member,Beauty,97.93,1,97.93,Rahul Sharma
25-03-2026 20:17,20:17:39,Premium,Beauty,18.8,2,37.6,Kavita Reddy
25-03-2026 20:29,20:29:39,Premium,Electronics,412.82,4,1651.28,Rohan Desai
25-03-2026 20:32,20:32:48,Member,Beauty,58.15,2,116.3,Rohan Desai
25-03-2026 20:34,20:34:21,Member,Home & Kitchen,240.96,2,481.92,Ananya Singh
25-03-2026 20:48,20:48:05,Premium,Beauty,86.45,5,432.25,Arjun Verma
25-03-2026 20:50,20:50:05,Premium,Grocery,33.91,2,67.82,Rahul Sharma
25-03-2026 20:51,20:51:46,Member,Home & Kitchen,200.5,4,802.0,Rohan Desai
25-03-2026 20:56,20:56:19,Premium,Beauty,50.82,1,50.82,Vikram Patel
25-03-2026 21:10,21:10:19,Member,Clothing,40.04,5,200.2,Priya Iyer
25-03-2026 21:18,21:18:53,Regular,Home & Kitchen,174.87,5,874.35,Arjun Verma
25-03-2026 21:23,21:23:26,Regular,Electronics,646.33,5,3231.65,Ananya Singh
25-03-2026 21:23,21:23:13,Premium,Electronics,484.63,3,1453.89,Rohan Desai
25-03-2026 21:24,21:24:58,Regular,Beauty,18.24,3,54.72,Aditya Kumar
25-03-2026 21:27,21:27:45,Regular,Beauty,43.83,2,87.66,Rohan Desai
25-03-2026 21:30,21:30:05,Regular,Home & Kitchen,78.71,4,314.84,Rohan Desai
25-03-2026 21:34,21:34:13,Member,Electronics,805.7,1,805.7,Aditya Kumar
25-03-2026 21:42,21:42:38,Premium,Beauty,27.69,3,83.07,Rohan Desai
25-03-2026 21:51,21:51:29,Member,Electronics,387.78,4,1551.12,Ananya Singh
25-03-2026 21:55,21:55:53,Premium,Clothing,73.86,3,221.58,Kavita Reddy
25-03-2026 22:12,22:12:23,Member,Clothing,36.27,4,145.08,Arjun Verma
25-03-2026 22:18,22:18:04,Premium,Grocery,13.8,2,27.6,Rohan Desai
25-03-2026 22:32,22:32:36,Regular,Clothing,42.11,4,168.44,Neha Joshi
25-03-2026 22:36,22:36:45,Member,Grocery,41.49,4,165.96,Vikram Patel
25-03-2026 22:39,22:39:33,Premium,Clothing,125.02,2,250.04,Vikram Patel
25-03-2026 22:40,22:40:48,Regular,Clothing,73.42,4,293.68,Neha Joshi
25-03-2026 22:43,22:43:43,Member,Grocery,20.24,4,80.96,Vikram Patel
25-03-2026 22:52,22:52:05,Member,Electronics,992.18,2,1984.36,Arjun Verma
25-03-2026 23:02,23:02:47,Member,Beauty,24.26,2,48.52,Ananya Singh
25-03-2026 23:03,23:03:26,Member,Grocery,30.69,2,61.38,Kavita Reddy
25-03-2026 23:36,23:36:53,Premium,Home & Kitchen,285.2,4,1140.8,Kavita Reddy
25-03-2026 23:39,23:39:14,Regular,Grocery,49.7,3,149.1,Sneha Gupta
25-03-2026 23:43,23:43:19,Premium,Beauty,59.15,4,236.6,Rahul Sharma
25-03-2026 23:48,23:48:48,Member,Home & Kitchen,101.32,1,101.32,Neha Joshi
25-03-2026 23:53,23:53:00,Member,Clothing,30.28,1,30.28,Aditya Kumar
25-03-2026 23:56,23:56:29,Premium,Beauty,36.5,4,146.0,Sneha Gupta
26-03-2026 00:04,00:04:48,Regular,Clothing,49.65,5,248.25,Aditya Kumar
26-03-2026 00:05,00:05:31,Premium,Grocery,10.49,1,10.49,Kavita Reddy
26-03-2026 00:11,00:11:53,Member,Clothing,144.91,3,434.73,Arjun Verma
26-03-2026 00:26,00:26:44,Regular,Home & Kitchen,157.17,3,471.51,Priya Iyer
26-03-2026 00:54,00:54:21,Member,Clothing,120.68,1,120.68,Rahul Sharma
26-03-2026 00:56,00:56:34,Member,Electronics,117.04,3,351.12,Sneha Gupta
26-03-2026 00:56,00:56:27,Member,Beauty,53.15,4,212.6,Priya Iyer
26-03-2026 01:01,01:01:39,Member,Home & Kitchen,39.83,5,199.15,Ananya Singh
26-03-2026 01:52,01:52:31,Regular,Clothing,83.44,1,83.44,Sneha Gupta
26-03-2026 01:53,01:53:30,Member,Clothing,83.34,5,416.7,Arjun Verma
26-03-2026 02:01,02:01:26,Premium,Clothing,36.03,2,72.06,Neha Joshi
26-03-2026 02:06,02:06:22,Regular,Electronics,204.6,4,818.4,Rahul Sharma
26-03-2026 02:07,02:07:38,Regular,Grocery,41.23,4,164.92,Kavita Reddy
26-03-2026 02:07,02:07:51,Regular,Home & Kitchen,131.22,5,656.1,Priya Iyer
26-03-2026 02:22,02:22:01,Premium,Electronics,150.61,4,602.44,Kavita Reddy
26-03-2026 02:25,02:25:12,Regular,Grocery,38.68,4,154.72,Arjun Verma
26-03-2026 02:33,02:33:47,Premium,Home & Kitchen,82.85,1,82.85,Rohan Desai
26-03-2026 02:36,02:36:33,Premium,Grocery,15.31,4,61.24,Arjun Verma
26-03-2026 02:49,02:49:13,Regular,Clothing,120.33,1,120.33,Neha Joshi
26-03-2026 03:08,03:08:23,Member,Home & Kitchen,112.68,5,563.4,Rohan Desai
26-03-2026 03:11,03:11:57,Member,Grocery,32.44,3,97.32,Ananya Singh
26-03-2026 03:29,03:29:43,Premium,Beauty,77.37,2,154.74,Priya Iyer
26-03-2026 03:38,03:38:06,Regular,Clothing,48.11,5,240.55,Neha Joshi
26-03-2026 03:39,03:39:18,Regular,Beauty,23.74,3,71.22,Rahul Sharma
26-03-2026 03:43,03:43:28,Regular,Home & Kitchen,281.31,3,843.93,Rahul Sharma
26-03-2026 03:43,03:43:43,Member,Home & Kitchen,45.17,4,180.68,Priya Iyer
26-03-2026 03:47,03:47:25,Premium,Home & Kitchen,93.85,4,375.4,Neha Joshi
26-03-2026 04:03,04:03:57,Member,Electronics,197.57,1,197.57,Neha Joshi
26-03-2026 04:08,04:08:27,Regular,Clothing,143.81,4,575.24,Sneha Gupta
26-03-2026 04:20,04:20:38,Member,Clothing,27.99,3,83.97,Rahul Sharma
26-03-2026 04:25,04:25:17,Regular,Beauty,47.13,1,47.13,Sneha Gupta
26-03-2026 04:26,04:26:05,Regular,Electronics,340.94,3,1022.82,Aditya Kumar
26-03-2026 04:31,04:31:52,Premium,Grocery,14.89,5,74.45,Rahul Sharma
26-03-2026 04:34,04:34:28,Premium,Clothing,114.86,3,344.58,Neha Joshi
26-03-2026 04:35,04:35:37,Member,Electronics,670.86,4,2683.44,Rohan Desai
26-03-2026 04:45,04:45:43,Member,Beauty,92.55,2,185.1,Aditya Kumar
26-03-2026 04:57,04:57:19,Regular,Electronics,936.21,2,1872.42,Priya Iyer
26-03-2026 05:02,05:02:00,Premium,Beauty,41.39,5,206.95,Sneha Gupta
26-03-2026 05:11,05:11:58,Member,Beauty,66.97,2,133.94,Sneha Gupta
26-03-2026 05:18,05:18:14,Regular,Grocery,32.99,2,65.98,Rahul Sharma
26-03-2026 05:21,05:21:32,Premium,Beauty,47.55,3,142.65,Ananya Singh
26-03-2026 05:26,05:26:25,Regular,Home & Kitchen,126.14,1,126.14,Priya Iyer
26-03-2026 05:35,05:35:46,Regular,Home & Kitchen,146.65,2,293.3,Arjun Verma
26-03-2026 05:40,05:40:39,Premium,Electronics,827.08,5,4135.4,Ananya Singh
26-03-2026 05:46,05:46:37,Regular,Clothing,54.16,1,54.16,Priya Iyer
26-03-2026 05:49,05:49:34,Member,Electronics,360.95,2,721.9,Neha Joshi
26-03-2026 06:02,06:02:47,Member,Clothing,31.25,3,93.75,Kavita Reddy
26-03-2026 06:09,06:09:09,Regular,Electronics,813.01,1,813.01,Aditya Kumar
26-03-2026 06:21,06:21:44,Member,Clothing,21.6,2,43.2,Rahul Sharma
26-03-2026 06:34,06:34:27,Premium,Grocery,38.12,1,38.12,Ananya Singh
26-03-2026 06:35,06:35:08,Member,Grocery,39.21,5,196.05,Priya Iyer
26-03-2026 06:46,06:46:42,Member,Grocery,21.9,2,43.8,Arjun Verma
26-03-2026 06:55,06:55:25,Premium,Home & Kitchen,218.99,2,437.98,Aditya Kumar
26-03-2026 07:04,07:04:27,Regular,Electronics,347.09,4,1388.36,Priya Iyer
26-03-2026 07:25,07:25:32,Member,Clothing,37.34,1,37.34,Sneha Gupta
26-03-2026 07:32,07:32:46,Regular,Clothing,81.5,2,163.0,Rahul Sharma
26-03-2026 07:43,07:43:58,Regular,Clothing,134.25,2,268.5,Arjun Verma
26-03-2026 07:55,07:55:42,Member,Home & Kitchen,143.62,3,430.86,Aditya Kumar
26-03-2026 07:57,07:57:57,Member,Electronics,660.24,1,660.24,Arjun Verma
26-03-2026 07:58,07:58:59,Regular,Clothing,73.41,4,293.64,Rahul Sharma
26-03-2026 08:01,08:01:28,Regular,Clothing,59.98,2,119.96,Vikram Patel
26-03-2026 08:04,08:04:51,Member,Electronics,153.31,2,306.62,Arjun Verma
26-03-2026 08:18,08:18:57,Premium,Home & Kitchen,54.95,4,219.8,Kavita Reddy
26-03-2026 08:19,08:19:09,Member,Beauty,13.27,5,66.35,Sneha Gupta
